Genre,Artist,Track Name,Full Multitrack Link,Excerpt Multitrack Link,Number of Tracks (Excerpt),Number of Tracks (Full),Full Mix Preview,Excerpt Mix Preview,Unmastered WAV,Forum Link,Podcast Link
Rock / Punk / Metal,Slimy Soul Suckers,'The Cross Roads',https://multitracks.cambridge-mt.com/SlimySoulSuckers_TheCrossRoads_Full.zip,https://multitracks.cambridge-mt.com/SlimySoulSuckers_TheCrossRoads.zip,27,40,https://previews.cambridge-mt.com/TheCrossRoads_Full_Preview.mp3,https://previews.cambridge-mt.com/TheCrossRoads_Preview.mp3,https://previews.cambridge-mt.com/TheCrossRoads_UnmasteredWAV.wav,https://discussion.cambridge-mt.com/forumdisplay.php?fid=967,
Rock / Punk / Metal,Slimy Soul Suckers,'Joe's Bar',https://multitracks.cambridge-mt.com/SlimySoulSuckers_JoesBar_Full.zip,https://multitracks.cambridge-mt.com/SlimySoulSuckers_JoesBar.zip,39,41,https://previews.cambridge-mt.com/JoesBar_Full_Preview.mp3,https://previews.cambridge-mt.com/JoesBar_Preview.mp3,https://previews.cambridge-mt.com/JoesBar_UnmasteredWAV.wav,https://discussion.cambridge-mt.com/forumdisplay.php?fid=935,
Rock / Punk / Metal,Sonnet & Alcohol,'Back To The Nineties',https://multitracks.cambridge-mt.com/SonnetAndAlcohol_BackToTheNineties_Full.zip,https://multitracks.cambridge-mt.com/SonnetAndAlcohol_BackToTheNineties.zip,13,13,https://previews.cambridge-mt.com/BackToTheNineties_Full_Preview.mp3,https://previews.cambridge-mt.com/BackToTheNineties_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=821,
Rock / Punk / Metal,Storm Of Particles,'Of Ice And Hopeless Fate',https://mtkdata.cambridgemusictechnology.co.uk/MTK017/StormOfParticles_OfIceAndHopelessFate_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK017/StormOfParticles_OfIceAndHopelessFate.zip,18,28,https://previews.cambridge-mt.com/OfIceAndHopelessFate_Full_Preview.mp3,https://previews.cambridge-mt.com/OfIceAndHopelessFate_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=435,
Rock / Punk / Metal,Street Noise,'I'd Rather Be Drinkin'',https://mtkdata.cambridgemusictechnology.co.uk/MTK008/StreetNoise_IdRatherBeDrinkin_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK008/StreetNoise_IdRatherBeDrinkin.zip,12,13,https://previews.cambridge-mt.com/IdRatherBeDrinkin_Full_Preview.mp3,https://previews.cambridge-mt.com/IdRatherBeDrinkin_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=349,
Rock / Punk / Metal,Street Noise,'Revelations',https://mtkdata.cambridgemusictechnology.co.uk/MTK008/StreetNoise_Revelations_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK008/StreetNoise_Revelations.zip,11,11,https://previews.cambridge-mt.com/Revelations_Full_Preview.mp3,https://previews.cambridge-mt.com/Revelations_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=216,
Rock / Punk / Metal,Street Noise,'You Are The One',https://mtkdata.cambridgemusictechnology.co.uk/MTK008/StreetNoise_YouAreTheOne_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK008/StreetNoise_YouAreTheOne.zip,15,15,https://previews.cambridge-mt.com/YouAreTheOne_Full_Preview.mp3,https://previews.cambridge-mt.com/YouAreTheOne_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=240,
Rock / Punk / Metal,Szymon Skiba,'Death Metal Sucks',https://mtkdata.cambridgemusictechnology.co.uk/MTK014/SzymonSkiba_DeathMetalSucks_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK014/SzymonSkiba_DeathMetalSucks.zip,12,23,https://previews.cambridge-mt.com/DeathMetalSucks_Full_Preview.mp3,https://previews.cambridge-mt.com/DeathMetalSucks_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=419,
Rock / Punk / Metal,Szymon Skiba,'Let's Dance',https://mtkdata.cambridgemusictechnology.co.uk/MTK014/SzymonSkiba_LetsDance_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK014/SzymonSkiba_LetsDance.zip,18,21,https://previews.cambridge-mt.com/LetsDance_Full_Preview.mp3,https://previews.cambridge-mt.com/LetsDance_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=429,
Rock / Punk / Metal,Szymon Skiba,"'Some Trashy Thrash, I Guess'",https://mtkdata.cambridgemusictechnology.co.uk/MTK014/SzymonSkiba_SomeTrashyThrashIGuess_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK014/SzymonSkiba_SomeTrashyThrashIGuess.zip,12,12,https://previews.cambridge-mt.com/SomeTrashyThrashIGuess_Full_Preview.mp3,https://previews.cambridge-mt.com/SomeTrashyThrashIGuess_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=408,
Rock / Punk / Metal,The Left Backs,'The Feeling',https://multitracks.cambridge-mt.com/TheLeftBacks_TheFeeling_Full.zip,https://multitracks.cambridge-mt.com/TheLeftBacks_TheFeeling.zip,19,24,https://previews.cambridge-mt.com/TheFeeling_Full_Preview.mp3,https://previews.cambridge-mt.com/TheFeeling_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=778,
Rock / Punk / Metal,Tholas P.,'Such Fine People',https://multitracks.cambridge-mt.com/TholasP_SuchFinePeople_Full.zip,https://multitracks.cambridge-mt.com/TholasP_SuchFinePeople.zip,36,78,https://previews.cambridge-mt.com/SuchFinePeople_Full_Preview.mp3,https://previews.cambridge-mt.com/SuchFinePeople_Preview.mp3,https://previews.cambridge-mt.com/SuchFinePeople_UnmasteredWAV.wav,https://discussion.cambridge-mt.com/forumdisplay.php?fid=743,
Rock / Punk / Metal,Timboz,'Pony',https://mtkdata.cambridgemusictechnology.co.uk/MTK002/Timboz_Pony_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK002/Timboz_Pony.zip,13,13,https://previews.cambridge-mt.com/Pony_Full_Preview.mp3,https://previews.cambridge-mt.com/Pony_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=119,
Rock / Punk / Metal,Titanium,'Haunted Age',https://mtkdata.cambridgemusictechnology.co.uk/MTK009/Titanium_HauntedAge_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK009/Titanium_HauntedAge.zip,14,22,https://previews.cambridge-mt.com/HauntedAge_Full_Preview.mp3,https://previews.cambridge-mt.com/HauntedAge_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=279,
Rock / Punk / Metal,Trafficker,'My Father Never Loved Me',https://mtkdata.cambridgemusictechnology.co.uk/MTK018/Trafficker_MyFatherNeverLovedMe_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK018/Trafficker_MyFatherNeverLovedMe.zip,26,32,https://previews.cambridge-mt.com/MyFatherNeverLovedMe_Full_Preview.mp3,https://previews.cambridge-mt.com/MyFatherNeverLovedMe_Preview.mp3,https://previews.cambridge-mt.com/MyFatherNeverLovedMe_UnmasteredWAV.wav,https://discussion.cambridge-mt.com/forumdisplay.php?fid=459,
Rock / Punk / Metal,Turbosauro,'Magilla',https://mtkdata.cambridgemusictechnology.co.uk/MTK019/Turbosauro_Magilla_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK019/Turbosauro_Magilla.zip,17,23,https://previews.cambridge-mt.com/Magilla_Full_Preview.mp3,https://previews.cambridge-mt.com/Magilla_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=524,
Rock / Punk / Metal,Umbriferous,'Sandcastles (Illusion)',https://multitracks.cambridge-mt.com/Umbriferous_SandcastlesIllusion_Full.zip,https://multitracks.cambridge-mt.com/Umbriferous_SandcastlesIllusion.zip,33,44,https://previews.cambridge-mt.com/SandcastlesIllusion_Full_Preview.mp3,https://previews.cambridge-mt.com/SandcastlesIllusion_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=835,
Rock / Punk / Metal,Unicorn Rodeo,'Maybe',https://mtkdata.cambridgemusictechnology.co.uk/MTK017/UnicornRodeo_Maybe_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK017/UnicornRodeo_Maybe.zip,32,54,https://previews.cambridge-mt.com/Maybe_Full_Preview.mp3,https://previews.cambridge-mt.com/Maybe_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=438,
Rock / Punk / Metal,Violent Bliss,'Voiceless Siren',https://multitracks.cambridge-mt.com/ViolentBliss_VoicelessSiren_Full.zip,https://multitracks.cambridge-mt.com/ViolentBliss_VoicelessSiren.zip,17,19,https://previews.cambridge-mt.com/VoicelessSiren_Full_Preview.mp3,https://previews.cambridge-mt.com/VoicelessSiren_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=834,
Rock / Punk / Metal,V.M.GY,'Aureus Necrosis',https://mtkdata.cambridgemusictechnology.co.uk/MTK019/VMGY_AureusNecrosis_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK019/VMGY_AureusNecrosis.zip,19,30,https://previews.cambridge-mt.com/AureusNecrosis_Full_Preview.mp3,https://previews.cambridge-mt.com/AureusNecrosis_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=528,
Rock / Punk / Metal,V.M.GY,'Bloodshed',https://mtkdata.cambridgemusictechnology.co.uk/MTK021/VMGY_Bloodshed_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK021/VMGY_Bloodshed.zip,21,36,https://previews.cambridge-mt.com/Bloodshed_Full_Preview.mp3,https://previews.cambridge-mt.com/Bloodshed_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=711,
Rock / Punk / Metal,V.M.GY,'The Crown',https://multitracks.cambridge-mt.com/VMGY_TheCrown_Full.zip,https://multitracks.cambridge-mt.com/VMGY_TheCrown.zip,17,29,https://previews.cambridge-mt.com/TheCrown_Full_Preview.mp3,https://previews.cambridge-mt.com/TheCrown_Preview.mp3,https://previews.cambridge-mt.com/TheCrown_UnmasteredWAV.wav,https://discussion.cambridge-mt.com/forumdisplay.php?fid=793,
Rock / Punk / Metal,V.M.GY,'Equilibrium',https://multitracks.cambridge-mt.com/VMGY_Equilibrium_Full.zip,https://multitracks.cambridge-mt.com/VMGY_Equilibrium.zip,26,30,https://previews.cambridge-mt.com/Equilibrium_Full_Preview.mp3,https://previews.cambridge-mt.com/Equilibrium_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=746,
Rock / Punk / Metal,V.M.GY,'Fountain Of Eternal Life',https://multitracks.cambridge-mt.com/VMGY_FountainOfEternalLife_Full.zip,https://multitracks.cambridge-mt.com/VMGY_FountainOfEternalLife.zip,19,33,https://previews.cambridge-mt.com/FountainOfEternalLife_Full_Preview.mp3,https://previews.cambridge-mt.com/FountainOfEternalLife_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=814,
Rock / Punk / Metal,V.M.GY,'Omen',https://mtkdata.cambridgemusictechnology.co.uk/MTK020/VMGY_Omen_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK020/VMGY_Omen.zip,22,34,https://previews.cambridge-mt.com/Omen_Full_Preview.mp3,https://previews.cambridge-mt.com/Omen_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=545,
Rock / Punk / Metal,V.M.GY,'Purgatory',https://multitracks.cambridge-mt.com/VMGY_Purgatory_Full.zip,https://multitracks.cambridge-mt.com/VMGY_Purgatory.zip,17,24,https://previews.cambridge-mt.com/Purgatory_Full_Preview.mp3,https://previews.cambridge-mt.com/Purgatory_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=826,
Rock / Punk / Metal,Voelund,'Comfort Lives In Belief',https://mtkdata.cambridgemusictechnology.co.uk/MTK007/Voelund_ComfortLivesInBelief_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK007/Voelund_ComfortLivesInBelief.zip,28,33,https://previews.cambridge-mt.com/ComfortLivesInBelief_Full_Preview.mp3,https://previews.cambridge-mt.com/ComfortLivesInBelief_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=225,
Rock / Punk / Metal,Wall Of Death,'Femme',https://mtkdata.cambridgemusictechnology.co.uk/MTK009/WallOfDeath_Femme_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK009/WallOfDeath_Femme.zip,17,23,https://previews.cambridge-mt.com/Femme_Full_Preview.mp3,https://previews.cambridge-mt.com/Femme_Preview.mp3,https://previews.cambridge-mt.com/Femme_UnmasteredWAV.wav,https://discussion.cambridge-mt.com/forumdisplay.php?fid=269,
Rock / Punk / Metal,We Fell From The Sky,'Not You',https://mtkdata.cambridgemusictechnology.co.uk/MTK003/MR1105_WeFellFromTheSky_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK003/MR1105_WeFellFromTheSky.zip,25,39,https://previews.cambridge-mt.com/1105_Remix.mp3,https://previews.cambridge-mt.com/1105_Preview.mp3,https://previews.cambridge-mt.com/NotYou_UnmasteredWAV.wav,https://discussion.cambridge-mt.com/forumdisplay.php?fid=120,
Rock / Punk / Metal,Wires,'Red On You',https://mtkdata.cambridgemusictechnology.co.uk/MTK020/Wires_RedOnYou_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK020/Wires_RedOnYou.zip,15,15,https://previews.cambridge-mt.com/RedOnYou_Full_Preview.mp3,https://previews.cambridge-mt.com/RedOnYou_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=683,
Rock / Punk / Metal,Young Griffo,'Blood To Bone',https://mtkdata.cambridgemusictechnology.co.uk/MTK002/YoungGriffo_BloodToBone_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK002/YoungGriffo_BloodToBone.zip,19,23,https://previews.cambridge-mt.com/BloodToBone_Full_Preview.mp3,https://previews.cambridge-mt.com/BloodToBone_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=121,
Rock / Punk / Metal,Young Griffo,'Facade',https://mtkdata.cambridgemusictechnology.co.uk/MTK002/MR1110_YoungGriffo_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK002/MR1110_YoungGriffo.zip,20,20,https://previews.cambridge-mt.com/1110_Remix.mp3,https://previews.cambridge-mt.com/1110_Preview.mp3,https://previews.cambridge-mt.com/Facade_UnmasteredWAV.wav,https://discussion.cambridge-mt.com/forumdisplay.php?fid=122,
Rock / Punk / Metal,Young Griffo,'Pennies',https://mtkdata.cambridgemusictechnology.co.uk/MTK002/YoungGriffo_Pennies_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK002/YoungGriffo_Pennies.zip,19,28,https://previews.cambridge-mt.com/Pennies_Full_Preview.mp3,https://previews.cambridge-mt.com/Pennies_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=123,
Rock / Punk / Metal,Zane Carney & Friends,'Talk To Me Baby',https://mtkdata.cambridgemusictechnology.co.uk/Telefunken/ZaneCarneyAndFriends_TalkToMeBaby_Full.zip,,,37,https://previews.cambridge-mt.com/ZaneCarneyAndFriends_TalkToMeBaby_Full.mp3,,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=267,
Hip-Hop / R&B,Admiral Crumple,'Keeps Flowing',https://mtkdata.cambridgemusictechnology.co.uk/MTK005/AdmiralCrumple_KeepsFlowing_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK005/AdmiralCrumple_KeepsFlowing.zip,9,10,https://previews.cambridge-mt.com/KeepsFlowing_Full_Preview.mp3,https://previews.cambridge-mt.com/KeepsFlowing_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=163,
Hip-Hop / R&B,Allen Stone,'Naturally',https://mtkdata.cambridgemusictechnology.co.uk/Telefunken/AllenStone_Naturally_Full.zip,,,16,https://previews.cambridge-mt.com/Naturally_Full_Preview.mp3,,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=500,
Hip-Hop / R&B,Egda Carolyn,'Saudade Do Teu Beijo',https://mtkdata.cambridgemusictechnology.co.uk/MTK017/EgdaCarolyn_SaudadeDoTeuBeijo_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK017/EgdaCarolyn_SaudadeDoTeuBeijo.zip,9,16,https://previews.cambridge-mt.com/SaudadeDoTeuBeijo_Full_Preview.mp3,https://previews.cambridge-mt.com/SaudadeDoTeuBeijo_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=534,
Hip-Hop / R&B,Jessica Childress,'Slow Down',https://mtkdata.cambridgemusictechnology.co.uk/Telefunken/JessicaChildress_SlowDown_Full.zip,,,18,https://previews.cambridge-mt.com/SlowDown_Full_Preview.mp3,,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=276,
Hip-Hop / R&B,Justin Myles,'Alone With You',https://multitracks.cambridge-mt.com/JustinMyles_AloneWithYou_Full.zip,https://multitracks.cambridge-mt.com/JustinMyles_AloneWithYou.zip,13,15,https://previews.cambridge-mt.com/AloneWithYou_Full_Preview.mp3,https://previews.cambridge-mt.com/AloneWithYou_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=337,
Hip-Hop / R&B,Kangoro,'Animal',https://mtkdata.cambridgemusictechnology.co.uk/MTK016/Kangoro_Animal_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK016/Kangoro_Animal.zip,29,69,https://previews.cambridge-mt.com/Animal_Full_Preview.mp3,https://previews.cambridge-mt.com/Animal_Preview.mp3,https://previews.cambridge-mt.com/Animal_UnmasteredWAV.wav,https://discussion.cambridge-mt.com/forumdisplay.php?fid=477,
Hip-Hop / R&B,Kangoro,'Bitch Is Paranoid',https://mtkdata.cambridgemusictechnology.co.uk/MTK016/Kangoro_BitchIsParanoid_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK016/Kangoro_BitchIsParanoid.zip,26,66,https://previews.cambridge-mt.com/BitchIsParanoid_Full_Preview.mp3,https://previews.cambridge-mt.com/BitchIsParanoid_Preview.mp3,https://previews.cambridge-mt.com/BitchIsParanoid_UnmasteredWAV.wav,https://discussion.cambridge-mt.com/forumdisplay.php?fid=466,
Hip-Hop / R&B,Kangoro,'Clinic A',https://mtkdata.cambridgemusictechnology.co.uk/MTK016/Kangoro_ClinicA_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK016/Kangoro_ClinicA.zip,38,97,https://previews.cambridge-mt.com/ClinicA_Full_Preview.mp3,https://previews.cambridge-mt.com/ClinicA_Preview.mp3,https://previews.cambridge-mt.com/ClinicA_UnmasteredWAV.wav,https://discussion.cambridge-mt.com/forumdisplay.php?fid=167,
Hip-Hop / R&B,Kangoro,'Easy Tiger',https://mtkdata.cambridgemusictechnology.co.uk/MTK016/Kangoro_EasyTiger_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK016/Kangoro_EasyTiger.zip,22,41,https://previews.cambridge-mt.com/EasyTiger_Full_Preview.mp3,https://previews.cambridge-mt.com/EasyTiger_Preview.mp3,https://previews.cambridge-mt.com/EasyTiger_UnmasteredWAV.wav,https://discussion.cambridge-mt.com/forumdisplay.php?fid=139,
Hip-Hop / R&B,Kangoro,'King Rascal',https://mtkdata.cambridgemusictechnology.co.uk/MTK016/Kangoro_KingRascal_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK016/Kangoro_KingRascal.zip,30,69,https://previews.cambridge-mt.com/KingRascal_Full_Preview.mp3,https://previews.cambridge-mt.com/KingRascal_Preview.mp3,https://previews.cambridge-mt.com/KingRascal_UnmasteredWAV.wav,https://discussion.cambridge-mt.com/forumdisplay.php?fid=453,
Hip-Hop / R&B,Kangoro,'Rockshow',https://mtkdata.cambridgemusictechnology.co.uk/MTK016/Kangoro_Rockshow_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK016/Kangoro_Rockshow.zip,32,35,https://previews.cambridge-mt.com/Rockshow_Full_Preview.mp3,https://previews.cambridge-mt.com/Rockshow_Preview.mp3,https://previews.cambridge-mt.com/Rockshow_UnmasteredWAV.wav,https://discussion.cambridge-mt.com/forumdisplay.php?fid=140,
Hip-Hop / R&B,Killa-L,'Window',https://mtkdata.cambridgemusictechnology.co.uk/MTK016/KillaL_Window_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK016/KillaL_Window.zip,30,35,https://previews.cambridge-mt.com/Window2_Full_Preview.mp3,https://previews.cambridge-mt.com/Window2_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=517,
Hip-Hop / R&B,Little Chicago's Finest,'My Own',https://mtkdata.cambridgemusictechnology.co.uk/MTK006/LittleChicagosFinest_MyOwn_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK006/LittleChicagosFinest_MyOwn.zip,18,24,https://previews.cambridge-mt.com/MyOwn_Full_Preview.mp3,https://previews.cambridge-mt.com/MyOwn_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=215,
Hip-Hop / R&B,M.E.R.C. Music,'Knockout',https://mtkdata.cambridgemusictechnology.co.uk/MTK002/MERCMusic_Knockout_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK002/MERCMusic_Knockout.zip,33,53,https://previews.cambridge-mt.com/Knockout_Full_Preview.mp3,https://previews.cambridge-mt.com/Knockout_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=141,
Hip-Hop / R&B,Pepelpovetru,'Tochka',https://mtkdata.cambridgemusictechnology.co.uk/MTK015/Pepelpovetru_Tochka_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK015/Pepelpovetru_Tochka.zip,23,33,https://previews.cambridge-mt.com/Tochka_Full_Preview.mp3,https://previews.cambridge-mt.com/Tochka_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=409,
Hip-Hop / R&B,Ryan Cali,'Back Down',https://mtkdata.cambridgemusictechnology.co.uk/MTK018/RyanCali_BackDown_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK018/RyanCali_BackDown.zip,19,24,https://previews.cambridge-mt.com/BackDown_Full_Preview.mp3,https://previews.cambridge-mt.com/BackDown_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=494,
